order_id,user_id,order_date,order_status,total_amount,order_Month,order_Day,cohort,order_period,cohort_index,customer_segment,buyer_type
O00005999,U006280,2025-03-15 03:37:53.091260,processing,692.3,March,Saturday,2025-03,2025-03,0,B2C (Regular),Gast_Bestellung
O00006001,U009529,2025-02-04 12:30:45.252698,shipped,624.72,February,Tuesday,2024-06,2025-02,8,B2C (Regular),Überlegender Käufer
O00006002,U008902,2024-01-09 10:30:09.916260,shipped,2962.65,January,Tuesday,2024-01,2024-01,0,B2B (High Value),Gast_Bestellung
O00006003,U003488,2025-01-18 20:59:13.395952,shipped,266.16,January,Saturday,2025-01,2025-01,0,B2C (Regular),Überlegender Käufer
O00006004,U008877,2025-03-27 20:46:46.933855,processing,1410.06,March,Thursday,2024-08,2025-03,7,B2C (Regular),Überlegender Käufer
O00006005,U004148,2024-01-10 15:22:37.641739,completed,93.09,January,Wednesday,2024-01,2024-01,0,B2C (Regular),Gast_Bestellung
O00006006,U006058,2024-03-13 14:26:35.593564,processing,948.82,March,Wednesday,2024-03,2024-03,0,B2C (Regular),Gast_Bestellung
O00006007,U008268,2025-07-02 13:35:30.154097,processing,141.41,July,Wednesday,2024-04,2025-07,15,B2C (Regular),Gast_Bestellung
O00006008,U007711,2025-08-04 17:48:47.178963,processing,2435.66,August,Monday,2025-08,2025-08,0,B2B (High Value),Überlegender Käufer
O00006009,U006789,2024-03-28 22:27:16.583371,shipped,1368.99,March,Thursday,2024-03,2024-03,0,B2C (Regular),Gast_Bestellung
O00006011,U003929,2024-06-13 10:46:37.144243,shipped,3746.19,June,Thursday,2024-02,2024-06,4,B2B (High Value),Gast_Bestellung
O00006012,U008742,2024-11-21 15:27:57.662297,completed,16.58,November,Thursday,2024-11,2024-11,0,B2C (Regular),Gast_Bestellung
O00006014,U009557,2024-05-05 13:15:31.112053,processing,198.21,May,Sunday,2024-02,2024-05,3,B2C (Regular),Gast_Bestellung
O00006016,U005786,2024-03-05 16:05:57.211534,processing,158.76,March,Tuesday,2024-03,2024-03,0,B2C (Regular),Gast_Bestellung
O00006019,U006345,2025-10-12 06:43:06.759784,processing,173.21,October,Sunday,2025-08,2025-10,2,B2C (Regular),Überlegender Käufer
O00006021,U003409,2025-02-01 02:52:50.482334,completed,1107.66,February,Saturday,2025-01,2025-02,1,B2C (Regular),Überlegender Käufer
O00006022,U006000,2024-05-10 21:31:07.273352,completed,453.01,May,Friday,2024-05,2024-05,0,B2C (Regular),Gast_Bestellung
O00006023,U003290,2025-08-23 19:50:57.970866,processing,42.74,August,Saturday,2025-07,2025-08,1,B2C (Regular),Überlegender Käufer
O00006025,U007472,2025-06-13 19:39:49.688512,shipped,266.54,June,Friday,2025-06,2025-06,0,B2C (Regular),Überlegender Käufer
O00006029,U000597,2025-01-01 12:54:31.436282,completed,9.25,January,Wednesday,2025-01,2025-01,0,B2C (Regular),Gast_Bestellung
O00006030,U006952,2024-12-04 09:57:11.749526,completed,2815.22,December,Wednesday,2024-12,2024-12,0,B2B (High Value),Überlegender Käufer
O00006031,U002530,2024-07-05 08:25:51.708802,processing,346.47,July,Friday,2024-07,2024-07,0,B2C (Regular),Überlegender Käufer
O00006033,U000429,2025-01-26 17:15:41.591651,shipped,1001.45,January,Sunday,2025-01,2025-01,0,B2C (Regular),Überlegender Käufer
O00006035,U009465,2025-11-09 04:24:39.790385,shipped,28.37,November,Sunday,2024-04,2025-11,19,B2C (Regular),Überlegender Käufer
O00006036,U001149,2025-07-01 03:59:32.297307,shipped,195.36,July,Tuesday,2025-07,2025-07,0,B2C (Regular),Überlegender Käufer
O00006037,U008986,2024-06-29 22:28:20.598352,processing,2140.87,June,Saturday,2024-06,2024-06,0,B2B (High Value),Gast_Bestellung
O00006038,U007005,2024-05-21 12:33:22.892702,shipped,207.87,May,Tuesday,2024-05,2024-05,0,B2C (Regular),Gast_Bestellung
O00006040,U009806,2024-07-05 05:27:45.213256,shipped,526.25,July,Friday,2024-07,2024-07,0,B2C (Regular),Gast_Bestellung
O00006042,U007316,2025-05-06 10:50:35.891652,processing,224.01,May,Tuesday,2025-05,2025-05,0,B2C (Regular),Überlegender Käufer
O00006043,U009323,2025-02-16 15:13:58.335798,processing,363.12,February,Sunday,2024-11,2025-02,3,B2C (Regular),Gast_Bestellung
O00006044,U004513,2025-03-29 15:49:16.214936,shipped,96.63,March,Saturday,2024-11,2025-03,4,B2C (Regular),Überlegender Käufer
O00006047,U000391,2024-07-14 10:02:54.922497,processing,60.7,July,Sunday,2024-07,2024-07,0,B2C (Regular),Gast_Bestellung
O00006048,U007517,2025-08-28 03:54:24.077453,processing,572.36,August,Thursday,2024-07,2025-08,13,B2C (Regular),Überlegender Käufer
O00006049,U005840,2025-08-04 08:25:10.646927,shipped,37.4,August,Monday,2025-08,2025-08,0,B2C (Regular),Überlegender Käufer
O00006050,U003009,2025-02-15 23:16:10.241068,shipped,56.26,February,Saturday,2024-08,2025-02,6,B2C (Regular),Überlegender Käufer
O00006051,U003711,2024-02-04 03:07:52.622021,processing,1206.91,February,Sunday,2024-02,2024-02,0,B2C (Regular),Gast_Bestellung
O00006052,U007915,2024-08-25 11:21:43.800678,completed,11.15,August,Sunday,2024-04,2024-08,4,B2C (Regular),Überlegender Käufer
O00006053,U006189,2024-10-16 23:03:43.369719,shipped,1774.29,October,Wednesday,2024-10,2024-10,0,B2B (High Value),Überlegender Käufer
O00006054,U001502,2024-07-22 13:49:42.237842,processing,1746.23,July,Monday,2024-07,2024-07,0,B2C (Regular),Überlegender Käufer
O00006057,U008714,2025-08-16 19:59:15.570855,completed,526.84,August,Saturday,2024-02,2025-08,18,B2C (Regular),Überlegender Käufer
O00006058,U004926,2025-02-27 04:09:42.966940,completed,239.05,February,Thursday,2024-11,2025-02,3,B2C (Regular),Gast_Bestellung
O00006059,U001483,2024-10-06 06:28:40.904714,processing,3932.55,October,Sunday,2024-03,2024-10,7,B2B (High Value),Gast_Bestellung
O00006060,U007780,2025-03-11 05:55:06.351858,completed,1325.06,March,Tuesday,2024-01,2025-03,14,B2C (Regular),Gast_Bestellung
O00006061,U001590,2024-07-21 18:04:45.380568,completed,226.24,July,Sunday,2024-07,2024-07,0,B2C (Regular),Gast_Bestellung
O00006062,U000916,2024-09-11 14:44:45.370813,completed,418.78,September,Wednesday,2024-09,2024-09,0,B2C (Regular),Überlegender Käufer
O00006063,U005412,2025-03-15 12:57:35.693292,completed,114.03,March,Saturday,2024-06,2025-03,9,B2C (Regular),Gast_Bestellung
O00006066,U003470,2025-03-10 05:47:54.718008,processing,936.26,March,Monday,2025-02,2025-03,1,B2C (Regular),Überlegender Käufer
O00006067,U002534,2025-06-17 20:17:15.564744,shipped,1038.94,June,Tuesday,2024-10,2025-06,8,B2C (Regular),Überlegender Käufer
O00006068,U002529,2024-03-16 09:31:30.533757,shipped,336.5,March,Saturday,2024-03,2024-03,0,B2C (Regular),Gast_Bestellung
O00006069,U009939,2025-09-02 02:52:25.508077,processing,541.54,September,Tuesday,2025-09,2025-09,0,B2C (Regular),Überlegender Käufer
O00006070,U006351,2024-11-24 04:31:32.618427,completed,52.33,November,Sunday,2024-02,2024-11,9,B2C (Regular),Überlegender Käufer
O00006071,U003792,2024-03-25 08:26:06.342242,shipped,322.12,March,Monday,2024-03,2024-03,0,B2C (Regular),Gast_Bestellung
O00006074,U001972,2024-03-08 12:02:50.489263,completed,393.53,March,Friday,2024-03,2024-03,0,B2C (Regular),Gast_Bestellung
O00006076,U009298,2024-07-01 10:03:36.254605,shipped,8.2,July,Monday,2024-03,2024-07,4,B2C (Regular),Überlegender Käufer
O00006078,U008141,2024-10-12 00:27:02.128788,processing,4631.86,October,Saturday,2024-10,2024-10,0,B2B (High Value),Gast_Bestellung
O00006080,U008771,2025-01-30 01:00:56.959930,completed,171.69,January,Thursday,2024-09,2025-01,4,B2C (Regular),Überlegender Käufer
O00006082,U004948,2025-03-17 20:05:34.996590,processing,202.73,March,Monday,2025-03,2025-03,0,B2C (Regular),Überlegender Käufer
O00006083,U006117,2024-11-20 15:15:14.520999,completed,243.76,November,Wednesday,2024-05,2024-11,6,B2C (Regular),Gast_Bestellung
O00006084,U000819,2024-02-26 07:04:56.529705,processing,42.78,February,Monday,2024-02,2024-02,0,B2C (Regular),Gast_Bestellung
O00006085,U000836,2024-11-06 20:26:27.990484,shipped,548.83,November,Wednesday,2024-11,2024-11,0,B2C (Regular),Überlegender Käufer
O00006086,U009850,2024-11-06 09:50:47.866475,shipped,245.42,November,Wednesday,2024-11,2024-11,0,B2C (Regular),Gast_Bestellung
O00006087,U001739,2025-06-24 08:43:28.030316,completed,2963.85,June,Tuesday,2025-06,2025-06,0,B2B (High Value),Überlegender Käufer
O00006088,U000530,2024-11-13 21:20:31.312583,completed,395.47,November,Wednesday,2024-11,2024-11,0,B2C (Regular),Überlegender Käufer
O00006089,U000023,2024-11-18 17:52:44.607595,processing,42.37,November,Monday,2024-01,2024-11,10,B2C (Regular),Gast_Bestellung
O00006090,U009998,2024-12-21 20:55:30.262040,completed,729.95,December,Saturday,2024-12,2024-12,0,B2C (Regular),Überlegender Käufer
O00006091,U005426,2024-07-11 02:35:21.460031,completed,1940.79,July,Thursday,2024-02,2024-07,5,B2B (High Value),Überlegender Käufer
O00006094,U002066,2024-06-19 18:28:51.436422,processing,245.2,June,Wednesday,2024-06,2024-06,0,B2C (Regular),Gast_Bestellung
O00006095,U004575,2025-10-20 20:59:55.049519,shipped,4279.03,October,Monday,2024-08,2025-10,14,B2B (High Value),Überlegender Käufer
O00006100,U008273,2024-06-03 03:21:10.232711,shipped,73.9,June,Monday,2024-06,2024-06,0,B2C (Regular),Überlegender Käufer
O00006102,U006514,2024-12-31 13:59:35.190022,processing,172.38,December,Tuesday,2024-12,2024-12,0,B2C (Regular),Überlegender Käufer
O00006103,U000301,2024-09-29 20:47:50.828629,shipped,155.73,September,Sunday,2024-09,2024-09,0,B2C (Regular),Gast_Bestellung
O00006104,U003197,2025-06-10 08:16:52.922709,shipped,517.4,June,Tuesday,2025-06,2025-06,0,B2C (Regular),Überlegender Käufer
O00006107,U007465,2024-07-04 21:21:09.662698,processing,296.2,July,Thursday,2024-07,2024-07,0,B2C (Regular),Gast_Bestellung
O00006109,U002179,2024-10-09 23:42:16.399165,processing,230.74,October,Wednesday,2024-10,2024-10,0,B2C (Regular),Überlegender Käufer
O00006111,U002311,2025-06-01 13:29:58.863995,completed,331.27,June,Sunday,2025-06,2025-06,0,B2C (Regular),Überlegender Käufer
O00006113,U000245,2025-07-05 21:54:18.955748,completed,3613.4,July,Saturday,2025-07,2025-07,0,B2B (High Value),Überlegender Käufer
O00006114,U003623,2024-12-29 21:32:20.225590,shipped,70.46,December,Sunday,2024-12,2024-12,0,B2C (Regular),Gast_Bestellung
O00006115,U007643,2025-10-10 03:44:41.283248,completed,370.92,October,Friday,2025-10,2025-10,0,B2C (Regular),Überlegender Käufer
O00006116,U009904,2025-11-11 02:07:56.693810,processing,31.28,November,Tuesday,2024-03,2025-11,20,B2C (Regular),Überlegender Käufer
O00006117,U007190,2024-01-11 03:13:41.158790,shipped,1282.36,January,Thursday,2024-01,2024-01,0,B2C (Regular),Gast_Bestellung
O00006120,U008328,2025-10-17 00:41:21.889120,completed,312.62,October,Friday,2025-07,2025-10,3,B2C (Regular),Überlegender Käufer
O00006128,U009086,2024-05-31 18:14:32.904060,shipped,1204.04,May,Friday,2024-05,2024-05,0,B2C (Regular),Gast_Bestellung
O00006129,U003365,2025-02-26 01:33:29.667457,shipped,75.4,February,Wednesday,2024-04,2025-02,10,B2C (Regular),Überlegender Käufer
O00006131,U006754,2025-02-20 23:43:02.243322,shipped,104.68,February,Thursday,2024-05,2025-02,9,B2C (Regular),Überlegender Käufer
O00006132,U001592,2024-02-05 10:33:34.370097,shipped,210.15,February,Monday,2024-02,2024-02,0,B2C (Regular),Gast_Bestellung
O00006133,U001966,2024-11-30 08:15:53.574836,shipped,59.65,November,Saturday,2024-11,2024-11,0,B2C (Regular),Gast_Bestellung
O00006134,U003165,2024-10-30 00:15:17.366536,shipped,43.13,October,Wednesday,2024-10,2024-10,0,B2C (Regular),Überlegender Käufer
O00006138,U001550,2024-05-18 21:05:23.119217,shipped,231.08,May,Saturday,2024-05,2024-05,0,B2C (Regular),Gast_Bestellung
O00006140,U001680,2024-11-21 02:03:59.222626,processing,1503.95,November,Thursday,2024-11,2024-11,0,B2C (Regular),Gast_Bestellung
O00006141,U001247,2025-09-14 07:07:32.878412,shipped,232.25,September,Sunday,2025-09,2025-09,0,B2C (Regular),Überlegender Käufer
O00006143,U007455,2025-07-09 21:01:13.545679,completed,611.64,July,Wednesday,2025-07,2025-07,0,B2C (Regular),Gast_Bestellung
O00006145,U006600,2024-12-18 05:53:40.445694,completed,172.68,December,Wednesday,2024-06,2024-12,6,B2C (Regular),Überlegender Käufer
O00006146,U004910,2025-09-09 23:28:28.467509,completed,112.52,September,Tuesday,2024-01,2025-09,20,B2C (Regular),Gast_Bestellung
O00006148,U008496,2024-01-29 07:04:59.187020,processing,896.38,January,Monday,2024-01,2024-01,0,B2C (Regular),Gast_Bestellung
O00006149,U001593,2025-06-20 07:41:48.555914,shipped,290.88,June,Friday,2025-06,2025-06,0,B2C (Regular),Überlegender Käufer
O00006150,U006899,2024-07-28 06:28:35.058561,processing,256.69,July,Sunday,2024-07,2024-07,0,B2C (Regular),Gast_Bestellung
O00006151,U001081,2025-09-18 00:55:54.060892,completed,2984.62,September,Thursday,2025-07,2025-09,2,B2B (High Value),Gast_Bestellung
O00006153,U003973,2024-10-12 03:10:10.941715,completed,369.71,October,Saturday,2024-06,2024-10,4,B2C (Regular),Gast_Bestellung
O00006154,U007097,2024-11-29 21:41:15.429491,shipped,32.15,November,Friday,2024-02,2024-11,9,B2C (Regular),Überlegender Käufer
O00006155,U005401,2024-07-25 19:54:06.844200,shipped,1935.66,July,Thursday,2024-07,2024-07,0,B2B (High Value),Sofort-Kauf
O00006156,U004397,2025-02-06 23:26:03.743413,completed,470.61,February,Thursday,2024-03,2025-02,11,B2C (Regular),Überlegender Käufer
O00006158,U000858,2025-04-18 20:56:29.583213,processing,94.02,April,Friday,2024-01,2025-04,15,B2C (Regular),Überlegender Käufer
O00006159,U006091,2024-09-05 03:28:08.854497,completed,238.61,September,Thursday,2024-05,2024-09,4,B2C (Regular),Gast_Bestellung
O00006160,U003264,2024-07-16 07:43:44.138225,shipped,152.38,July,Tuesday,2024-07,2024-07,0,B2C (Regular),Gast_Bestellung
O00006161,U003370,2024-12-18 00:17:40.091430,completed,914.16,December,Wednesday,2024-12,2024-12,0,B2C (Regular),Überlegender Käufer
O00006162,U001146,2025-06-19 15:32:09.181680,processing,465.01,June,Thursday,2025-06,2025-06,0,B2C (Regular),Gast_Bestellung
O00006163,U006143,2025-02-13 11:16:44.043581,processing,106.31,February,Thursday,2025-02,2025-02,0,B2C (Regular),Überlegender Käufer
O00006164,U008646,2024-08-09 21:59:40.129982,completed,67.32,August,Friday,2024-05,2024-08,3,B2C (Regular),Überlegender Käufer
O00006165,U005160,2024-10-28 10:43:48.771390,shipped,573.65,October,Monday,2024-10,2024-10,0,B2C (Regular),Überlegender Käufer
O00006167,U002267,2024-10-08 08:36:02.061726,shipped,32.46,October,Tuesday,2024-06,2024-10,4,B2C (Regular),Gast_Bestellung
O00006168,U005440,2025-06-30 18:33:24.095599,shipped,340.71,June,Monday,2024-10,2025-06,8,B2C (Regular),Überlegender Käufer
O00006169,U003905,2024-04-21 04:53:14.080958,shipped,3870.6,April,Sunday,2024-04,2024-04,0,B2B (High Value),Überlegender Käufer
O00006170,U000157,2024-12-16 08:58:57.523252,processing,83.98,December,Monday,2024-02,2024-12,10,B2C (Regular),Überlegender Käufer
O00006171,U001157,2024-10-14 13:59:17.031350,shipped,2155.96,October,Monday,2024-10,2024-10,0,B2B (High Value),Gast_Bestellung
O00006173,U001610,2025-05-17 10:28:19.582548,shipped,76.79,May,Saturday,2025-05,2025-05,0,B2C (Regular),Überlegender Käufer
O00006175,U003344,2025-02-01 02:16:33.871163,completed,36.34,February,Saturday,2025-02,2025-02,0,B2C (Regular),Überlegender Käufer
O00006176,U001491,2025-06-25 10:23:14.648738,shipped,248.05,June,Wednesday,2024-01,2025-06,17,B2C (Regular),Überlegender Käufer
O00006177,U002558,2025-10-02 05:28:51.376989,completed,1421.63,October,Thursday,2025-10,2025-10,0,B2C (Regular),Überlegender Käufer
O00006182,U009073,2024-06-04 19:04:05.334004,shipped,289.1,June,Tuesday,2024-06,2024-06,0,B2C (Regular),Gast_Bestellung
O00006183,U006222,2024-04-12 14:54:06.476409,shipped,113.7,April,Friday,2024-04,2024-04,0,B2C (Regular),Gast_Bestellung
O00006184,U001043,2024-01-20 10:03:01.972422,processing,413.08,January,Saturday,2024-01,2024-01,0,B2C (Regular),Gast_Bestellung
O00006186,U004376,2025-05-12 01:15:10.120854,completed,933.64,May,Monday,2024-09,2025-05,8,B2C (Regular),Überlegender Käufer
O00006191,U002239,2025-04-23 08:10:24.222697,shipped,868.13,April,Wednesday,2025-04,2025-04,0,B2C (Regular),Gast_Bestellung
O00006192,U004749,2024-11-08 22:06:44.797399,processing,268.44,November,Friday,2024-07,2024-11,4,B2C (Regular),Gast_Bestellung
O00006197,U005008,2024-12-18 22:41:22.935453,processing,244.27,December,Wednesday,2024-12,2024-12,0,B2C (Regular),Gast_Bestellung
O00006198,U001990,2024-01-21 21:22:37.709045,shipped,38.44,January,Sunday,2024-01,2024-01,0,B2C (Regular),Gast_Bestellung
O00006199,U001452,2025-05-10 20:47:39.597178,shipped,60.83,May,Saturday,2024-02,2025-05,15,B2C (Regular),Überlegender Käufer
O00006200,U008012,2024-07-04 06:48:49.509571,shipped,210.15,July,Thursday,2024-06,2024-07,1,B2C (Regular),Überlegender Käufer
O00006203,U008083,2025-11-06 04:21:18.387960,completed,67.57,November,Thursday,2025-11,2025-11,0,B2C (Regular),Überlegender Käufer
O00006204,U002737,2025-08-19 01:45:58.419367,shipped,23.28,August,Tuesday,2025-08,2025-08,0,B2C (Regular),Gast_Bestellung
O00006205,U003648,2024-11-09 21:14:43.473041,processing,585.44,November,Saturday,2024-01,2024-11,10,B2C (Regular),Überlegender Käufer
O00006206,U004923,2024-07-20 17:30:54.968739,completed,795.86,July,Saturday,2024-07,2024-07,0,B2C (Regular),Überlegender Käufer
O00006207,U005929,2024-09-21 09:49:29.988007,completed,789.41,September,Saturday,2024-06,2024-09,3,B2C (Regular),Gast_Bestellung
O00006208,U004211,2024-02-27 22:59:30.431517,shipped,115.22,February,Tuesday,2024-02,2024-02,0,B2C (Regular),Überlegender Käufer
O00006210,U007456,2025-01-25 03:34:46.853163,processing,84.98,January,Saturday,2025-01,2025-01,0,B2C (Regular),Überlegender Käufer
O00006212,U007882,2024-05-19 09:52:46.672023,processing,703.22,May,Sunday,2024-04,2024-05,1,B2C (Regular),Gast_Bestellung
O00006214,U007579,2024-10-18 17:46:25.642613,shipped,381.83,October,Friday,2024-10,2024-10,0,B2C (Regular),Überlegender Käufer
O00006215,U008406,2024-03-25 00:51:43.548722,shipped,119.08,March,Monday,2024-03,2024-03,0,B2C (Regular),Gast_Bestellung
O00006217,U001475,2025-02-06 13:45:45.227772,shipped,8.24,February,Thursday,2025-02,2025-02,0,B2C (Regular),Gast_Bestellung
O00006218,U000932,2024-01-14 17:41:42.562436,completed,1268.92,January,Sunday,2024-01,2024-01,0,B2C (Regular),Gast_Bestellung
O00006220,U000768,2025-10-08 08:01:48.678528,shipped,887.72,October,Wednesday,2025-10,2025-10,0,B2C (Regular),Überlegender Käufer
O00006221,U003998,2025-05-24 20:49:08.956789,completed,64.22,May,Saturday,2025-03,2025-05,2,B2C (Regular),Überlegender Käufer
O00006223,U000714,2025-05-19 21:24:45.150465,processing,99.26,May,Monday,2025-01,2025-05,4,B2C (Regular),Überlegender Käufer
O00006224,U003385,2024-11-23 18:43:57.513875,processing,957.87,November,Saturday,2024-11,2024-11,0,B2C (Regular),Überlegender Käufer
O00006226,U008788,2025-07-19 07:01:29.545066,shipped,858.26,July,Saturday,2025-01,2025-07,6,B2C (Regular),Überlegender Käufer
O00006228,U001838,2024-04-19 07:34:02.608118,completed,296.64,April,Friday,2024-04,2024-04,0,B2C (Regular),Gast_Bestellung
O00006229,U001126,2025-10-30 19:49:39.632953,processing,148.45,October,Thursday,2024-08,2025-10,14,B2C (Regular),Überlegender Käufer
O00006230,U001539,2024-03-12 12:56:46.696105,shipped,88.39,March,Tuesday,2024-03,2024-03,0,B2C (Regular),Gast_Bestellung
O00006232,U008339,2025-06-08 13:14:28.101279,shipped,631.61,June,Sunday,2025-06,2025-06,0,B2C (Regular),Gast_Bestellung
O00006234,U009916,2025-03-30 03:53:03.460255,shipped,49.98,March,Sunday,2024-05,2025-03,10,B2C (Regular),Überlegender Käufer
O00006238,U004825,2024-10-05 13:08:03.938070,processing,2473.96,October,Saturday,2024-10,2024-10,0,B2B (High Value),Überlegender Käufer
O00006239,U007012,2025-07-07 15:24:18.940835,completed,31.39,July,Monday,2025-07,2025-07,0,B2C (Regular),Überlegender Käufer
